T,ActionApplied,Q_star,TotalSpent
55,voucher,446.21766661027107,553.9457335729454
55,freeship,174.7162262118858,301.60051711350116
55,combo,132.26855483054538,100.43152424345811
55,flashsale,587.7274088501651,443.74406795421027
55,loyalty,507.3716215199056,457.1720822620615
56,voucher,444.47269018874977,627.0159002446129
56,freeship,173.0690200319856,109.12912726896352
56,combo,133.7263370183398,120.895626975542
56,flashsale,586.7399569240058,599.7542239764847
56,loyalty,507.80553563683094,677.9366791265644
57,voucher,444.49804583816916,397.26399551754685
57,freeship,172.6308866151294,136.98783471286157
57,combo,133.12264966228733,209.19178111346048
57,flashsale,586.7257115982463,599.6007122591444
57,loyalty,509.5328223112676,584.2612229643869
58,voucher,446.14735130006005,404.8965836860687
58,freeship,170.85927590067587,82.47614946709082
58,combo,130.8974577935344,73.71468490866084
58,flashsale,587.7457294329771,612.6098268186843
58,loyalty,510.6416016085332,466.6876687899555
59,voucher,445.2033450869632,386.52053227861455
59,freeship,170.80699291739543,292.22305497339505
59,combo,130.72938403786335,125.48801211625064
59,flashsale,589.9793464025187,500.3993622809708
59,loyalty,512.982974661014,541.2129741707511
60,voucher,445.8146701916287,482.29120892566823
60,freeship,168.12913143025267,159.11545572047905
60,combo,129.96264002005,196.55739889378725
60,flashsale,590.1442843037661,440.8696314296561
60,loyalty,513.3116241065402,621.9171966147717
61,voucher,446.87896943121996,341.0264553666814
61,freeship,167.38431513045646,183.8758860588864
61,combo,129.83933648706127,202.21874102058388
61,flashsale,587.9755600062743,425.0141097768783
61,loyalty,513.568708142534,357.02526222391595
62,voucher,446.838684533649,305.3005764718511
62,freeship,169.20779755122447,65.40174370843945
62,combo,128.63303261848026,-13.389009482160475
62,flashsale,586.9476686310644,564.8947653672992
62,loyalty,515.5010228023586,513.7871498449249
63,voucher,446.43571624307293,450.95443734004283
63,freeship,167.18319230543696,240.11504828104972
63,combo,130.20931731338098,46.996141852269574
63,flashsale,588.1744037533856,485.9887054791638
63,loyalty,515.620044336466,279.4779648086001
64,voucher,445.44215865103314,387.6242105790575
64,freeship,167.1048080356872,184.3314801635295
64,combo,130.2704436311836,-74.8553522848031
64,flashsale,590.1092602856548,536.1998258159291
64,loyalty,514.8214938087671,518.8363856291761
65,voucher,449.07397125038614,260.6922686405127
65,freeship,165.66511706485733,299.36154111386105
65,combo,128.93744635538107,110.99635927867479
65,flashsale,587.8654179006516,750.0035635425068
65,loyalty,514.4848564339362,605.9397932888699
66,voucher,448.97108664403885,368.54127224602695
66,freeship,163.98103289256895,150.98963789613543
66,combo,130.56840622209867,160.93295931907824
66,flashsale,589.4724154883065,475.11666794715654
66,loyalty,515.0649083616405,462.25298103424916
67,voucher,450.9434408138293,719.2041759334062
67,freeship,164.89250813690728,193.7418336332416
67,combo,129.7538217931346,278.85989841458115
67,flashsale,588.781199635675,558.9650175748151
67,loyalty,513.5705017974354,473.0759369596612
68,voucher,453.41460356100214,436.1674902408086
68,freeship,162.63775573401463,253.51120559046672
68,combo,130.294338690767,38.02032943826278
68,flashsale,589.0663775123182,677.8541080040393
68,loyalty,513.6375939669991,488.1250087438617
69,voucher,452.32409554309766,438.17552493854384
69,freeship,163.7619846704663,268.45239979840414
69,combo,132.0838755619392,57.368731911639486
69,flashsale,588.6516412847328,662.7339897044005
69,loyalty,512.6072594809385,427.2885625506922
70,voucher,453.9476794768802,450.4664198012995
70,freeship,164.13554804424356,164.68393800888356
70,combo,131.48313548841122,90.02957613128143
70,flashsale,590.4308051543144,669.3278497225019
70,loyalty,513.3141234325094,405.60289851294635
71,voucher,454.22172482707475,300.3738847129197
71,freeship,166.1683099211878,265.50175701805904
71,combo,130.4340466003267,248.54975255756065
71,flashsale,588.4003080165332,641.858468299746
71,loyalty,512.9604180659638,554.4759909723932
72,voucher,452.7063805942379,321.51919284021636
72,freeship,166.0438954453298,-4.51080568206973
72,combo,129.43093304540164,200.35567710453998
72,flashsale,588.219664132326,582.1531738573005
72,loyalty,511.8614592417285,656.4709106269742
73,voucher,454.5912072911798,561.1565050059896
73,freeship,167.02477219705017,57.55388284994959
73,combo,128.13835618278878,297.26514797509947
73,flashsale,587.7594308054354,712.2694238930118
73,loyalty,513.999932037472,470.06042633122274
74,voucher,453.2345136029201,541.9678442393756
74,freeship,165.66044107320528,191.969346092689
74,combo,129.54623049127122,88.86040413246393
74,flashsale,589.2914381816266,645.7262627110033
74,loyalty,513.0629125972437,595.7461254168961
75,voucher,451.87912649641794,312.97596247783656
75,freeship,164.80399614992774,260.3367812893064
75,combo,128.3024919754731,94.51728923205357
75,flashsale,590.9397799027378,508.00885697609806
75,loyalty,511.6547874041077,493.1158503795131
76,voucher,450.7592117335157,556.061984667894
76,freeship,166.15180016916995,214.64197233857772
76,combo,127.36796712073883,129.6875604473018
76,flashsale,591.7176323781338,639.7840645717328
76,loyalty,513.9147412916352,493.94269967700325
77,voucher,450.32951826681915,460.0767267936521
77,freeship,166.25075027389877,200.4748657039067
77,combo,130.1449876656902,282.0983973361506
77,flashsale,590.496184907604,712.8317976413304
77,loyalty,514.3716168645581,589.7473687220474
78,voucher,451.956343399618,492.20047250667426
78,freeship,166.14788315095907,223.60015681193167
78,combo,131.485260072076,201.17213993661107
78,flashsale,591.1627224029302,469.72941216252593
78,loyalty,514.5961490923521,477.16190123190586
79,voucher,453.71628044378144,410.47276732221667
79,freeship,162.84275817157615,53.938567151094745
79,combo,130.47377194978938,229.99170713652478
79,flashsale,590.1027561890122,699.428478898053
79,loyalty,516.721059927946,429.9390135855883
80,voucher,453.36981974179923,274.47048941769935
80,freeship,163.3581449166379,120.98536831098315
80,combo,131.32232295571563,276.4508517209932
80,flashsale,588.8841289989033,620.3025787769405
80,loyalty,518.444670764795,553.718401745826
81,voucher,454.3252663927655,384.0893305646395
81,freeship,164.21054075867886,155.17049683309833
81,combo,132.43423178771843,136.07613502553235
81,flashsale,586.3276950469188,644.0674452289409
81,loyalty,517.6832940357123,543.2495135970652
82,voucher,453.2610084150804,560.7912278039242
82,freeship,163.5458143232503,43.27839791352153
82,combo,130.83764909694614,189.49165534546768
82,flashsale,587.4956882959176,533.9744572542636
82,loyalty,518.8709150063283,511.2748114451036
83,voucher,451.82922895381523,505.00262268677614
83,freeship,164.25539890165555,148.3008382624757
83,combo,132.22161248192387,116.67665266570806
83,flashsale,589.1864826192516,516.6957729790944
83,loyalty,520.0802323258349,391.56426440107765
84,voucher,452.88791730745834,459.9795283516194
84,freeship,163.89485880798952,180.72973400018603
84,combo,130.91516045558745,170.80589523963766
84,flashsale,588.3621682432504,638.5925961054684
84,loyalty,518.9482937309209,409.1731285921186
85,voucher,452.286178094881,375.8441096434806
85,freeship,161.30243414780637,205.50836096073667
85,combo,131.07930513984618,266.92851404503796
85,flashsale,588.4707431124776,509.72771563246744
85,loyalty,516.6445760616231,597.6356066384602
86,voucher,451.8518144262411,479.9192755610096
86,freeship,163.28306185337308,31.887132705003182
86,combo,130.78653275854515,168.22129799634922
86,flashsale,587.8091612351344,636.8345631488374
86,loyalty,514.6606503277058,564.7071773154458
87,voucher,451.76561100284596,485.1741856752171
87,freeship,162.45295212479513,185.53158878921099
87,combo,128.23889209986947,266.7512882513462
87,flashsale,589.2575251297405,670.319738023989
87,loyalty,515.4453773676154,427.6483388278269
88,voucher,451.14477171000556,322.87127523004364
88,freeship,163.9778334705917,48.325169492958366
88,combo,127.71755295489143,169.28823131601376
88,flashsale,588.7632167936252,656.9409994917337
88,loyalty,515.0142750238659,609.294487640817
89,voucher,453.30739824814384,466.81037618389706
89,freeship,164.31639162381856,155.38440366967873
89,combo,127.9214459842637,94.5460234497761
89,flashsale,587.9985932713525,703.1335832079058
89,loyalty,514.4297378640374,591.7798481069494
90,voucher,449.8093233554808,515.850890484944
90,freeship,163.07606208565952,129.04991667807326
90,combo,131.459250639008,214.05028978664456
90,flashsale,588.1419842514358,770.3827330077531
90,loyalty,513.3940776309374,739.2087330826013
91,voucher,447.52309749975825,460.60724748378647
91,freeship,162.5866976286419,439.65693745657916
91,combo,130.77173631589744,-20.91875528912422
91,flashsale,587.8745296667336,406.3794264745718
91,loyalty,511.4724583365941,625.8840354883138
92,voucher,446.18815531231274,470.40822303196074
92,freeship,163.44740500338494,88.18498829146942
92,combo,132.46210225475872,152.26729574612793
92,flashsale,587.2631045185497,666.7066916262328
92,loyalty,514.2279817080333,633.2510224291835
93,voucher,447.2095193403958,271.8987830389356
93,freeship,159.44029675284634,101.1251116154682
93,combo,134.25789905284427,210.0508550411597
93,flashsale,587.9636310726538,737.7984752383273
93,loyalty,513.0903590937345,500.6354151605334
94,voucher,447.0038054304601,374.9518691194421
94,freeship,159.42004403753208,126.19069177158454
94,combo,134.0856884742504,196.2721674657891
94,flashsale,588.5891727908187,456.6228662391612
94,loyalty,513.4508394599447,606.9581902190313
95,voucher,450.6869978896689,531.9651136975473
95,freeship,159.12022409627642,117.33297250945179
95,combo,135.9360721345191,139.915720950676
95,flashsale,589.4963329446955,595.8598600016289
95,loyalty,513.5288274531301,446.58212168429344
96,voucher,450.7357304310224,373.595979333908
96,freeship,158.29207928881587,147.92664876278062
96,combo,137.44939361441442,219.38490116518693
96,flashsale,590.4513576329196,595.97475014324
96,loyalty,513.4756191946207,396.95506695033964
97,voucher,449.89570033031515,412.7982538345589
97,freeship,159.41112774944708,-35.10529520637914
97,combo,138.1486364858824,227.33430055246728
97,flashsale,590.1442027596435,567.8164079822693
97,loyalty,512.103755192382,510.25096539841456
98,voucher,448.79235611309383,420.456085893656
98,freeship,158.73569288761186,56.58226252933261
98,combo,135.89097539825292,31.360495406536515
98,flashsale,588.4556894523535,516.5583976570492
98,loyalty,514.9026380850653,490.38279262911544
99,voucher,449.20018682849513,461.9715905957595
99,freeship,158.08371706446403,217.61281181681704
99,combo,134.32854374357308,108.55703923372373
99,flashsale,588.7204084437936,732.6893529403817
99,loyalty,514.8929128211759,631.5955360374932
100,voucher,450.08541071348134,634.5255578181888
100,freeship,159.61019615341462,164.53249572525937
100,combo,135.50003438174787,260.7198759367964
100,flashsale,589.2248679001755,644.569206568368
100,loyalty,517.1602056680002,467.1664876538796
101,voucher,450.0650333201197,359.3563424635514
101,freeship,159.47724411484035,89.82292400343536
101,combo,134.9917238997376,-6.477299277513822
101,flashsale,589.1421497713962,599.9520116737156
101,loyalty,516.5420628262619,631.3381893000696
102,voucher,448.8750094914126,443.6701371511446
102,freeship,159.98949226399873,151.86239365931442
102,combo,134.84184240378096,233.2899392665026
102,flashsale,589.1547882108921,579.9101802016729
102,loyalty,516.2521654546013,499.76467231482764
103,voucher,449.4460426593667,412.90117040787305
103,freeship,159.45827684861075,207.02052524886372
103,combo,137.93157227458846,142.80518075302274
103,flashsale,589.8216908822567,635.6158942321766
103,loyalty,516.421599241534,452.70584963903787
104,voucher,449.93104241349175,529.3075616494216
104,freeship,159.5900815121723,154.48758137363794
104,combo,138.00443904835777,66.82223596609985
104,flashsale,589.3933881053492,560.6716987925938
104,loyalty,514.6022677586991,491.67368849587257
105,voucher,450.6590868757139,471.14351628680237
105,freeship,157.4689949578894,326.0646487375882
105,combo,139.59673873245012,181.16530835205583
105,flashsale,591.8959682793466,765.8792869974767
105,loyalty,512.8324873051529,548.2323253622058
106,voucher,451.5324776143853,532.7414619525038
106,freeship,156.4599496017983,133.4395500794019
106,combo,139.56469163515743,-47.2877451973726
106,flashsale,589.1553462367301,695.494585602628
106,loyalty,511.1557784214648,601.1658600489677
107,voucher,454.15677421926495,474.5601471679889
107,freeship,154.89420252643103,178.1338224078139
107,combo,139.54907707620026,302.66266997262414
107,flashsale,589.2023715551001,548.4095538472725
107,loyalty,511.7831554720436,659.8761643536601
108,voucher,455.1612198130258,518.8428100277285
108,freeship,155.51578505283706,256.29745784937785
108,combo,141.10790778945227,276.55302100399865
108,flashsale,590.0789456836861,619.1092913087559
108,loyalty,512.6221387082643,397.27231616660475
109,voucher,456.52937524481536,382.0100307182827
109,freeship,154.45150665033918,211.20266106294918
109,combo,140.41129300743629,135.13027378626649
109,flashsale,590.1160255386384,531.40496930197
109,loyalty,510.8744490031199,485.0181806087205
110,voucher,457.8683125391627,565.1898820860768
110,freeship,155.78211978795545,201.07110518495963
110,combo,142.2960064190863,260.55355896651224
110,flashsale,589.4403195594135,441.3197132406251
110,loyalty,506.9066839634998,360.68586906182145
111,voucher,457.4849406668634,356.7685731808032
111,freeship,155.198108784309,239.48827650018126
111,combo,142.60723859642374,83.59744821843151
111,flashsale,587.7123199653687,782.9403649115372
111,loyalty,507.432262580671,483.3694710822713
112,voucher,456.82533355786325,501.58467401778114
112,freeship,152.03871717006015,87.89622392267853
112,combo,143.44969000698208,117.59235395366231
112,flashsale,587.7722841626044,563.6047236119771
112,loyalty,505.4185240206919,618.2478825216866
113,voucher,454.2288443003977,381.8472080876502
113,freeship,150.65056339043264,250.3262148054393
113,combo,143.09413414961378,67.13592973361577
113,flashsale,588.9695144805376,788.7813365015107
113,loyalty,506.96783172477694,598.4854746012769
114,voucher,452.71747516939166,383.62228910058684
114,freeship,151.7053309955817,229.98660047221017
114,combo,142.15231264218875,166.36230294390225
114,flashsale,588.1053306539736,496.4575711628472
114,loyalty,506.25875741746194,663.0559737794737
115,voucher,450.42828409985066,423.3336048778694
115,freeship,152.71865442405078,144.7801625301094
115,combo,142.25562220156243,171.70931850269827
115,flashsale,586.4563826827031,665.9616114248279
115,loyalty,508.46997557635166,485.386145471997
116,voucher,449.0826891038578,468.43423760110784
116,freeship,154.15524779896344,42.32006041895821
116,combo,142.13360137849966,134.9960247485723
116,flashsale,586.7467784774585,614.3876606983008
116,loyalty,506.7512731385398,404.8750603987853
117,voucher,448.9008619093015,524.739855774614
117,freeship,156.0176271731142,270.15973108234823
117,combo,142.65773377896073,-17.999828931617373
117,flashsale,587.2536219763304,585.5896756250332
117,loyalty,507.9072284281979,569.949104146835
118,voucher,448.69761298992177,449.44716476298174
118,freeship,155.86066009164927,-6.753132303179029
118,combo,142.58420697569136,278.39408327168474
118,flashsale,587.6587851852893,685.486553141133
118,loyalty,507.22997901778564,501.1493485795432
119,voucher,446.37807049009734,509.09571775969005
119,freeship,155.36939818374142,-17.167457432685552
119,combo,141.9467868887891,145.21386326888228
119,flashsale,588.9453158886226,459.1360370483418
119,loyalty,508.7945829377605,488.09319611301527
120,voucher,446.8587974248456,475.0250086645499
120,freeship,153.83111814925937,177.32165585633004
120,combo,141.3602358290209,88.34248763894078
120,flashsale,591.1119035490366,777.6136615523263
120,loyalty,509.0614224998646,427.55115012064596
121,voucher,448.7410151723906,470.37872026989123
121,freeship,152.34900444529916,288.14033910360774
121,combo,144.80975893523353,110.7997867330701
121,flashsale,590.2837041715541,752.4250870914838
121,loyalty,508.67974175448103,363.2727402338352
122,voucher,449.23994269784794,543.4159381306378
122,freeship,151.46725645136897,9.710470585938197
122,combo,144.66194345787844,-5.909916764610358
122,flashsale,590.1330950433414,723.0945607529042
122,loyalty,508.08251256830937,443.30245102425897
123,voucher,451.00069238063406,444.5251262849488
123,freeship,150.82169386262646,174.81865297639152
123,combo,145.109173685777,148.66441545909117
123,flashsale,591.3301808885999,565.7060251144842
123,loyalty,508.39274629679824,526.7165156250804
124,voucher,451.93728208502705,373.16604095314466
124,freeship,152.7059036626698,81.0808574115321
124,combo,146.31835259316827,77.60795891465015
124,flashsale,590.1264934243067,440.36750062056944
124,loyalty,509.1496647540345,508.68106938482174
125,voucher,450.6432513123226,465.743177404715
125,freeship,150.8519079263403,207.7520054939274
125,combo,146.04359669944455,125.84727392319154
125,flashsale,593.6689040303638,594.6550581109316
125,loyalty,507.7304320325444,361.37211056702586
126,voucher,450.42196507804164,475.4351039822006
