T,ActionApplied,Q_star,TotalSpent
10,loyalty,-80.83050899058911,-93.45454047859499
11,voucher,129.214477928067,168.7367344382144
11,freeship,586.7388974789096,656.5860121880888
11,combo,-7.883824332796101,32.55871988841189
11,flashsale,411.71173832239697,499.7785647157985
11,loyalty,-82.64384009018998,-133.47256677074995
12,voucher,129.30523841187488,127.99270339776656
12,freeship,586.9413896021691,662.4191418155142
12,combo,-7.751838669011025,113.12716628281393
12,flashsale,408.42234706041467,230.8361354884499
12,loyalty,-79.87424249756907,-30.188595807055215
13,voucher,130.24388693192938,242.0680448414259
13,freeship,587.7513617647865,678.4076962932439
13,combo,-12.357933798292116,-75.22326458520926
13,flashsale,408.78676515097555,417.62051752578594
13,loyalty,-82.14286988870177,-130.59482323283595
14,voucher,129.40026384032544,93.7117899651421
14,freeship,587.9206034146591,678.079169177754
14,combo,-14.462794657117865,-59.89249519771991
14,flashsale,412.0221927220272,572.1720314915226
14,loyalty,-84.14122248495676,-265.1818655171089
15,voucher,129.98622943225948,126.77350769674042
15,freeship,589.7387594959362,443.8524366140057
15,combo,-13.56039983504786,-127.80665130900167
15,flashsale,413.9045443522564,398.560172599161
15,loyalty,-82.64855320386468,-121.9204069065737
16,voucher,134.14450995991157,224.55883481835156
16,freeship,592.4358649185788,378.335974185535
16,combo,-13.05457961786863,-103.30498392345764
16,flashsale,411.5422771191744,273.90752032585107
16,loyalty,-84.1815920799436,-256.0271637169173
17,voucher,135.15399754275373,61.68584047006341
17,freeship,592.9355743362488,738.5331371088811
17,combo,-15.3978514427514,-79.23656846263785
17,flashsale,411.4417677435973,283.54839632766783
17,loyalty,-82.94317838020626,-98.55659421699988
18,voucher,137.01934442728097,-212.37289067518
18,freeship,593.01929861247,541.8731715636935
18,combo,-17.829411587779607,-260.57559072863853
18,flashsale,407.88682697886907,329.0691084053772
18,loyalty,-84.52123222882464,-36.14449532588217
19,voucher,132.33437223399406,-42.80256331996691
19,freeship,593.5682700633787,955.8086322098886
19,combo,-17.040483750931816,136.97127534591436
19,flashsale,407.8975632079816,429.70438043203455
19,loyalty,-85.54450047590053,-342.1413274775385
20,voucher,133.7286565376745,77.24482495061343
20,freeship,591.6435684652373,528.1704964311001
20,combo,-16.847559561393066,-54.95272737968514
20,flashsale,408.7064046273518,319.6885108226335
20,loyalty,-85.55252337067178,-1.331313379213725
21,voucher,132.13828533707033,-90.23454062387387
21,freeship,592.5059230309373,526.6334565818497
21,combo,-15.68369398433451,-213.3068503060597
21,flashsale,409.23090788450475,628.2463443320404
21,loyalty,-85.41941136041083,168.43429258692322
22,voucher,132.8407064700414,84.20714019060264
22,freeship,590.2914859700676,503.89909757931736
22,combo,-15.846777255454535,148.61994658373607
22,flashsale,408.34809339700035,501.06459302166724
22,loyalty,-85.74265651365492,254.37668586874645
23,voucher,131.93547788043315,116.27930134885928
23,freeship,590.3683826662499,705.8647850093314
23,combo,-16.919286456892596,92.8585182993912
23,flashsale,408.5706678766623,462.85805764926073
23,loyalty,-85.15576638521239,144.5348281481643
24,voucher,131.30180294776102,230.71792073246579
24,freeship,587.7349969139781,569.7101725427948
24,combo,-16.77066031151622,-172.5460973194462
24,flashsale,410.51705163144106,416.7160263765864
24,loyalty,-85.71944683983753,-237.14388922248537
25,voucher,131.59149870376308,183.87018773582724
25,freeship,586.7612887087378,367.27494853100757
25,combo,-15.363334618536147,-134.72018451060492
25,flashsale,411.11614821204637,514.3209713293671
25,loyalty,-84.52793743068223,-331.4620025972049
26,voucher,132.34358443800343,-163.23190894393466
26,freeship,585.8048979472529,762.254258073575
26,combo,-15.910243424728678,143.97860605123333
26,flashsale,410.0926811479865,222.72062696748276
26,loyalty,-82.63019903976976,-58.86515703967663
27,voucher,130.04012226901372,100.02444870591674
27,freeship,585.8824884953972,561.3241463016033
27,combo,-16.51086676881238,-58.57409254125558
27,flashsale,410.9985332106763,283.3729038250902
27,loyalty,-81.2655841296311,-40.69245911650842
28,voucher,133.38198394945346,247.39789705260318
28,freeship,585.5682211647597,649.5699876619414
28,combo,-15.81490723026162,-326.03162253140346
28,flashsale,408.97717720834174,363.56279213247086
28,loyalty,-82.66857338359685,-82.56170549426376
29,voucher,131.08054218177304,303.1345791792
29,freeship,586.2765315246907,669.5451827222663
29,combo,-16.556168472163794,-86.60347574863519
29,flashsale,410.5556960746119,237.4509897845867
29,loyalty,-79.79043734554539,-41.1256814255593
30,voucher,131.50380334393284,183.07087952884677
30,freeship,584.7461157747767,754.2997714501685
30,combo,-14.953129607148142,-80.62279498550676
30,flashsale,410.6144345636695,287.237860211791
30,loyalty,-78.89931463269889,-1.798258375901682
31,voucher,131.02532717793488,34.73483821615507
31,freeship,586.4135040291156,504.968516386589
31,combo,-14.65331146563816,-99.63816724011791
31,flashsale,410.9883392823189,366.8846362049233
31,loyalty,-79.60236341738263,-128.88303779646245
32,voucher,129.4323326525248,-68.43836941714645
32,freeship,586.0913826924353,635.6661385862855
32,combo,-17.389343154872407,163.56651218483432
32,flashsale,411.7527720478341,459.5347467245453
32,loyalty,-82.04303164246484,-71.37115019115873
33,voucher,130.3733301959044,114.02065199515815
33,freeship,586.1882675615863,484.29648859232793
33,combo,-15.978316168155889,255.1827600780404
33,flashsale,409.6888366111703,-40.152165050137796
33,loyalty,-83.85932305450169,-26.191599760069998
34,voucher,130.1308930045329,178.39922879126857
34,freeship,584.7614029605542,816.8754261173516
34,combo,-11.909458755266558,32.791769843499246
34,flashsale,407.90813138551374,444.304833106521
34,loyalty,-85.44984570385154,-150.7415521921838
35,voucher,129.7059666873571,114.82344492014131
35,freeship,582.2724260655964,599.5297998288144
35,combo,-13.81841504827707,3.12091697807932
35,flashsale,407.2117809677535,392.6963643330856
35,loyalty,-84.48656742564671,-74.64982003185
36,voucher,129.1941459131359,-87.47541801214385
36,freeship,581.8010963939031,508.99890003288476
36,combo,-15.740747987520189,-165.22778322894874
36,flashsale,408.9589723795532,398.3849452088377
36,loyalty,-82.83890236185172,-270.1458515300392
37,voucher,131.31460045964303,50.67004984399931
37,freeship,584.0318973226656,612.0920924980501
37,combo,-14.298821325800471,-125.34015194752236
37,flashsale,410.6886468300993,284.02191555531374
37,loyalty,-82.89348901782337,-338.4740154182926
38,voucher,133.10647559214084,7.670261977264957
38,freeship,584.739541372193,603.9864832704934
38,combo,-16.118264018061698,-134.35610362796652
38,flashsale,409.40172853697715,398.57131731245994
38,loyalty,-79.89772820563705,75.64426624662333
39,voucher,132.5398820765832,58.876228749858896
39,freeship,584.5409430061482,691.3854760384575
39,combo,-15.724987580966076,188.13364580700346
39,flashsale,409.2060198041831,625.2244837484304
39,loyalty,-80.30544566411785,-59.39423377451512
40,voucher,133.22402446635036,-244.49622504295436
40,freeship,585.6621057072,694.3360812531703
40,combo,-17.83374804565015,-264.9584683822338
40,flashsale,409.9743744094674,426.31277420751775
40,loyalty,-81.80647065811685,56.049393563252565
41,voucher,132.7936445799318,89.8633908273135
41,freeship,587.5913394369251,545.3011379948435
41,combo,-17.54403151569158,156.2332563417899
41,flashsale,411.043577523969,295.2108426675502
41,loyalty,-83.41066365292889,-56.41583671084062
42,voucher,136.4458281722233,268.92702019952327
42,freeship,584.817581656684,526.4681027121117
42,combo,-14.58242890882622,-111.30994727499866
42,flashsale,409.2296803420855,559.3160311888927
42,loyalty,-82.28459736955121,110.41891214840673
43,voucher,136.4509834898404,196.07577343352835
43,freeship,586.1347704920046,562.0199868030627
43,combo,-14.634128812330069,224.281588211733
43,flashsale,411.41115164529884,562.5441425047145
43,loyalty,-82.0612927296302,-120.58225582818363
44,voucher,137.86839110209834,329.6602460892751
44,freeship,586.3817979005958,646.5674060387439
44,combo,-12.907565679942847,-115.8442602377136
44,flashsale,414.5556826207968,366.5099902849693
44,loyalty,-79.74892995333295,-261.81197267724605
45,voucher,137.01658593441852,117.61602433798171
45,freeship,587.1451091978155,524.7211741586738
45,combo,-13.176736513469404,0.815314947722781
45,flashsale,416.06541003698874,290.9362323844248
45,loyalty,-82.69881301341151,-126.0681909458656
46,voucher,137.50437999400518,-66.23504561300408
46,freeship,590.1966366265244,473.744685952058
46,combo,-12.814245819873634,7.559101530275836
46,flashsale,414.6381907154167,572.8050780912832
46,loyalty,-78.72123682528867,25.116123962622723
47,voucher,138.52432363525287,29.364590388962142
47,freeship,591.9345955914166,412.7551516657308
47,combo,-14.147108719334012,-9.823469577690679
47,flashsale,414.4328197127185,544.8870324652731
47,loyalty,-79.79742808353926,176.6969572314203
48,voucher,137.9397347035493,191.2392274472586
48,freeship,594.8725284190879,755.2418478078905
48,combo,-14.754879481474529,34.45181224746385
48,flashsale,414.45614749774006,644.5844128592585
48,loyalty,-79.29698799970443,-230.38189890146396
49,voucher,136.7774376415163,30.820711900715125
49,freeship,597.8280377512151,534.6207415912265
49,combo,-17.39527319165086,-273.1848239712998
49,flashsale,417.10325449556564,293.484903853967
49,loyalty,-80.20165996201068,31.178597729258996
50,voucher,137.86895831795275,260.55806518528004
50,freeship,598.9218314517378,454.48102505441375
50,combo,-17.391914170725897,-227.87130334020006
50,flashsale,417.6540280233785,398.69982794229503
50,loyalty,-80.16308604840421,-152.95900796070413
51,voucher,134.9705541102197,-148.61202864748307
51,freeship,600.3304134894405,670.5806662968273
51,combo,-16.29263892078239,-227.8209245016491
51,flashsale,418.56875005807314,150.133281697141
51,loyalty,-79.0552970337771,-20.310428015360543
52,voucher,134.36211494968805,402.76116019246035
52,freeship,599.4619861880641,508.68014005912426
52,combo,-14.75681091717262,-202.46161144554932
52,flashsale,421.36088149499113,467.5503284346626
52,loyalty,-77.86224840900171,-129.480281727445
53,voucher,134.91571713119185,-194.89882175200648
53,freeship,600.3377963301642,650.9340224673324
53,combo,-14.960533561950015,74.21664251453346
53,flashsale,420.7578731307335,388.7425604765518
53,loyalty,-77.94719192103204,151.35933736095203
54,voucher,134.83929483197775,296.56120947981265
54,freeship,599.5893917979092,498.5934236863371
54,combo,-12.99571715639667,-28.893331290290185
54,flashsale,420.41205754488334,121.60230997466874
54,loyalty,-76.56500170441032,-64.70346704184874
55,voucher,134.9927494928341,245.3391784560677
55,freeship,598.8068012116601,437.82460419561346
55,combo,-12.204618201501658,24.358899602275564
55,flashsale,420.9238113947747,551.1720165019809
55,loyalty,-75.57090349186518,11.703574623790757
56,voucher,135.6832650297529,309.3964765515692
56,freeship,599.7444524903142,695.2399991202669
56,combo,-10.24407625090937,121.85944864401016
56,flashsale,419.18273324348297,336.21987949017455
56,loyalty,-76.8550074320499,-8.963866333182636
57,voucher,135.14782152606207,262.5190080174004
57,freeship,597.7180223786132,510.35421421772094
57,combo,-8.624320996201341,58.83569326753173
57,flashsale,419.23609929439607,400.86937209587353
57,loyalty,-74.9081993781406,48.625839933264416
58,voucher,137.3236282300993,184.38506417095323
58,freeship,601.5209682900604,522.9644141275431
58,combo,-6.62803384386614,29.130291736803606
58,flashsale,419.0830360652646,536.5592068984835
58,loyalty,-73.11092547902935,-68.17371573728292
59,voucher,137.56309055525352,97.54053399847663
59,freeship,601.6248087994334,783.3018084572107
59,combo,-4.440452669229057,-398.12286453922604
59,flashsale,420.9326596972535,499.0038395658313
59,loyalty,-75.6876727157655,-154.06224818097692
60,voucher,134.36440774091733,333.440541777737
60,freeship,603.1561731407231,295.4129719318813
60,combo,-5.650620299926775,-0.22184913520037863
60,flashsale,416.67712843487595,509.5147367262556
60,loyalty,-76.90665892850029,259.4143458715559
61,voucher,131.11727805083325,-33.46484300538569
61,freeship,603.6480793279648,661.669863043603
61,combo,-4.991077556105104,-266.1329675978845
61,flashsale,415.0092077360382,363.1784388894476
61,loyalty,-76.60476356654264,28.93703902411373
62,voucher,133.99705982159463,137.4107137689813
62,freeship,604.2883419419618,413.89916976270746
62,combo,-4.816148619857142,313.2602749641166
62,flashsale,411.1446430483058,575.2180599894554
62,loyalty,-75.03741756950569,170.7355017657971
63,voucher,133.77690027788472,330.48985086425307
63,freeship,603.9328492855495,604.127013980484
63,combo,-3.990365339606598,-77.15460684361722
63,flashsale,409.12708514179917,425.20991417579216
63,loyalty,-75.21286979556676,-83.6864016922795
64,voucher,133.8968597008844,71.80297187141808
64,freeship,607.1046382391212,641.4635420909622
64,combo,-6.682469608973106,256.6024943219686
64,flashsale,410.2073712995618,378.48411432212595
64,loyalty,-75.70413457922318,-21.855272870948255
65,voucher,135.82248913586434,101.34904838786305
65,freeship,608.0349416887067,809.1562007552511
65,combo,-7.6440516835624335,-191.06343265692988
65,flashsale,406.8747000973501,375.8203434808091
65,loyalty,-78.08185297990191,184.24836711297354
66,voucher,135.53891981463033,-58.29374339590021
66,freeship,606.7744785581384,574.0400483681491
66,combo,-8.185111278090021,1.438901685017969
66,flashsale,405.5978904662938,481.43508158043994
66,loyalty,-78.50231622487806,-141.4991117596337
67,voucher,137.3208643023693,149.81187074836677
67,freeship,609.5394543894629,1048.8498742063266
67,combo,-9.614933193136249,-85.61959815242629
67,flashsale,404.87214722295766,404.78904185534475
67,loyalty,-77.56445406723263,-444.1402388927304
68,voucher,139.4688608274309,225.359886329713
68,freeship,609.4747473696151,517.1385752197821
68,combo,-11.056655102655553,-27.335040467782562
68,flashsale,405.9971601630959,355.3165606700289
68,loyalty,-79.61032028713491,216.09684053513695
69,voucher,138.07641280318086,152.08671803154525
69,freeship,610.4088340043139,238.63700327038185
69,combo,-9.59154467240376,270.03969812820566
69,flashsale,406.0429066782014,317.7585730172869
69,loyalty,-81.28411282396134,83.89665238131435
70,voucher,139.52234373551613,200.25333802300253
70,freeship,611.2488370006338,627.1268541803481
70,combo,-9.151787933070793,84.55993792896086
70,flashsale,405.47316819137643,698.8612452482176
70,loyalty,-78.05766694343683,-125.55358039119349
71,voucher,138.26689691754774,-21.766010823509617
71,freeship,611.2328543187477,676.7334480582686
71,combo,-9.001124440047562,7.006630301881049
71,flashsale,403.51461730618325,456.3821809399181
71,loyalty,-76.13577699370651,-151.69853997850757
72,voucher,142.03978968440796,90.83471972783147
72,freeship,612.4005767481643,685.7931315449364
72,combo,-5.448062040510875,-265.13348336556425
72,flashsale,404.1244517390055,426.35209702694425
72,loyalty,-74.21621514824486,119.27855125826278
73,voucher,141.3834263332696,-106.66727088857601
73,freeship,612.9165293393322,730.1268856935677
73,combo,-6.0536155330584265,50.73958063629701
73,flashsale,403.8435345368676,322.0422882781896
73,loyalty,-74.380398269722,-192.0604332169973
74,voucher,142.4281124684513,398.7473925674285
74,freeship,613.5436467583752,531.0124408795238
74,combo,-4.9795779500925885,126.96676465558866
74,flashsale,405.5550301027454,505.31036439494625
74,loyalty,-73.99617770024778,147.7236117979996
75,voucher,143.08813126271744,210.79192028022163
75,freeship,612.8562214138221,802.8555899290265
75,combo,-4.4373721366416055,188.29618158709567
75,flashsale,404.8043869065097,343.4916573090413
75,loyalty,-72.71388677594517,-134.49743571938205
76,voucher,144.53284825844332,90.90034168930214
76,freeship,613.2475163117219,535.4835475472208
76,combo,-5.573381214206394,196.12792223842752
76,flashsale,403.59258144095907,391.9638385101894
76,loyalty,-75.69426073290501,-347.19754486457566
77,voucher,145.60147433952744,247.90901175279842
77,freeship,614.2183894493743,559.8066132917089
77,combo,-4.80083785572621,141.8831946858535
77,flashsale,403.26660617300115,323.6457170785636
77,loyalty,-76.28289526879429,20.654288881847904
78,voucher,145.8321111171667,273.78501445703233
78,freeship,614.6726293498358,426.01678909329956
78,combo,-4.919991230849003,-223.79145225579617
78,flashsale,401.76288546704586,569.6398834642522
78,loyalty,-77.9355970783607,-93.36080923403239
79,voucher,146.34472099439552,269.99868553311217
79,freeship,616.5066670284289,805.8282832464918
79,combo,-6.221439595319462,-143.9469608105039
79,flashsale,402.62367177325484,486.86213980887214
79,loyalty,-77.60589772962655,-134.18837412731585
80,voucher,144.27040095056145,229.4494128854255
80,freeship,615.3460453352795,561.2058162135406
80,combo,-6.617355983276337,-66.78832869988501
80,flashsale,405.2748217030058,440.2555923273987
80,loyalty,-79.00947075553972,-108.4790248715128
81,voucher,142.0982829231782,-36.016573781528365
81,freeship,617.2350042070879,618.8771096509884
81,combo,-8.892747929615306,-142.7713656660266
81,flashsale,406.4145990084014,479.86395974575015
81,loyalty,-79.68151527693367,-216.14723349468005
82,voucher,139.44750084862,287.3094047073072
82,freeship,619.5364017616614,626.4311551797977
82,combo,-9.294252758882283,-210.30009094603724
82,flashsale,407.54643444628084,525.5144652247031
82,loyalty,-78.03396139250027,-22.497107110885963
83,voucher,139.3021117266614,86.63554958280581
83,freeship,619.0238394895,565.1522489762649
83,combo,-8.869472035161055,-160.78240302449512
83,flashsale,406.3067644494861,305.85281600927016
83,loyalty,-77.49401356436994,19.377033149852835
84,voucher,138.54234711891397,315.7076563100386
84,freeship,618.1188556193786,817.3487956175401
84,combo,-11.235110625465957,-18.726135880500102
84,flashsale,404.5652732820724,550.0926562243222
84,loyalty,-77.61523867657607,148.44372828469932
85,voucher,138.05179604307995,138.76222287698562
85,freeship,617.6589393757733,915.9554210744159
85,combo,-12.242623396930274,-35.24710541134604
85,flashsale,404.96419190932903,733.7951440197867
85,loyalty,-75.76609406470246,-332.99886547402843
86,voucher,138.8217807535494,-194.85437390357063
86,freeship,617.7183228689117,406.01843454973783
86,combo,-12.732329187791107,-245.47314777034845
86,flashsale,405.261527570547,599.4929333540442
86,loyalty,-74.51868696152985,-10.549452657130225
87,voucher,139.2172670889422,336.5140975262887
87,freeship,618.3281141279346,202.89670478477802
87,combo,-13.819229635309819,150.05382822088367
87,flashsale,404.06478352797524,301.25675538446956
87,loyalty,-73.38660350791191,-104.58143820369105
88,voucher,137.12765627373386,30.040024942556443
88,freeship,617.4683270625171,347.06566452086514
88,combo,-13.46782535406161,190.88434126334596
88,flashsale,403.5570536053774,186.69485992171903
88,loyalty,-73.7263610708769,-181.7333366239264
89,voucher,138.24000234196404,284.4774229669137
89,freeship,616.107875365804,512.1934942227753
89,combo,-11.862135439012775,-90.87225717087512
89,flashsale,405.39941990645934,301.96857476947906
89,loyalty,-75.00176086343346,-256.40063881984815
90,voucher,141.20769008427246,218.90192342507586
90,freeship,615.130893931714,688.6754974852606
90,combo,-13.178334586864716,-61.41115611571125
90,flashsale,402.94286296284486,273.7606367766847
90,loyalty,-78.23740059058903,-55.56440930796208
91,voucher,143.22823658183052,-47.34036967065316
91,freeship,613.8781124120269,611.2626957009788
91,combo,-14.57164307972859,1.2966719556324797
91,flashsale,402.6359308241258,515.6188400768775
91,loyalty,-79.72484557513263,-77.5655227133112
92,voucher,143.23917342316557,165.19037420421535
92,freeship,616.9137375137446,814.6763484513016
92,combo,-14.982057610886223,89.9886780825438
92,flashsale,401.17617341969355,297.1323377851291
92,loyalty,-79.4531694037634,140.45670573241972
93,voucher,144.01355051747382,-108.0122438490778
93,freeship,617.8047020965433,525.3930556173474
93,combo,-18.872024580993955,-221.35950408853697
93,flashsale,400.4212708222074,316.2865740097646
93,loyalty,-80.00787344745127,-332.38327850778904
94,voucher,145.35668209399086,26.655384663989267
94,freeship,619.1142296137198,639.8776053925938
94,combo,-17.600229570618577,273.811989486429
94,flashsale,399.4678387903309,467.18471416241505
94,loyalty,-79.7299137586127,96.52947289487005
95,voucher,145.60781093309512,435.9802741352761
95,freeship,618.8329778216025,566.213069070795
95,combo,-14.990620632740303,235.3512872508491
95,flashsale,399.89225942247475,340.03677600393024
95,loyalty,-81.06951335697612,24.91452614671121
96,voucher,146.10964085174723,536.2367755682135
96,freeship,618.4975026990339,617.6272605611267
96,combo,-14.541847834284042,-56.513838390748624
96,flashsale,397.49730965937124,456.7557941835687
96,loyalty,-81.417880564157,53.20827770736608
97,voucher,147.35283490224595,61.36686487954859
97,freeship,616.1636867191709,727.4463386226877
97,combo,-10.532201983097195,76.40379155518002
97,flashsale,395.6762265783791,357.10260238764
97,loyalty,-83.11396859413705,-93.05648523338529
98,voucher,145.73829673254292,-41.214694677355595
98,freeship,616.5945312154606,425.53875953028853
98,combo,-12.284101976088884,-63.4365828595446
98,flashsale,396.3508806924054,307.8554864209703
98,loyalty,-84.68085401900755,-202.52868821019499
99,voucher,148.71848642881562,110.19148307625272
99,freeship,616.3592739160505,699.4902513948988
99,combo,-13.94483884015474,153.25079024174897
99,flashsale,398.99125036431366,428.92225866356216
99,loyalty,-86.55073580421987,46.56302101451291
100,voucher,149.78172393339042,-117.33221429621568
100,freeship,615.7474649900274,606.036374436311
100,combo,-12.516268920130923,-95.24347683342495
100,flashsale,398.5912015434172,476.0758279943823
100,loyalty,-84.40286841186247,127.53405090213656
101,voucher,152.5746673965848,206.8179266919444
101,freeship,618.5724010988378,716.7759927368733
101,combo,-10.674193175087074,-100.82837448487633
101,flashsale,397.05271410991,233.35833860013267
101,loyalty,-81.8586588206625,102.41447204168554
102,voucher,155.97495874821155,96.50870022597314
102,freeship,618.6156347078609,535.7742253818523
102,combo,-11.773039710192876,131.91574769443628
102,flashsale,393.7612590769187,396.45663344589894
102,loyalty,-84.91163734931091,-136.73479326825597
103,voucher,155.72938096572082,174.04271462070696
103,freeship,617.2899046247244,344.64778295787863
103,combo,-13.246429492418358,-6.7158220078186455
103,flashsale,394.30376531076905,313.0811299301031
103,loyalty,-84.04018143626963,-334.33726237004674
104,voucher,154.66276691389083,133.87447410142653
104,freeship,615.6618366878024,828.8909529581309
104,combo,-15.921844849591904,322.01133906164813
104,flashsale,394.0085445383891,430.90878673880803
104,loyalty,-80.79239171364935,43.13517365418866
105,voucher,152.74166045923818,290.71074445008026
105,freeship,615.35084630909,412.66266883863733
105,combo,-14.73567055564897,60.01408312270533
105,flashsale,391.6287197388903,438.46043598142927
105,loyalty,-81.42369365824716,-14.65087399831178
106,voucher,150.74999312277376,231.94173140094372
106,freeship,616.5515795391988,816.7422503830323
106,combo,-13.890567556310874,-12.931889306979789
106,flashsale,392.16848798489656,361.9861748117528
106,loyalty,-79.4461336443273,101.30187514151622
107,voucher,149.50547351212822,57.41236576609377
107,freeship,617.0992756728577,229.8813862598676
107,combo,-12.48340581615168,-6.45683540487631
107,flashsale,392.5781611312439,304.52559504021974
107,loyalty,-80.54560201399865,-246.55645676090728
108,voucher,149.4447837025675,310.7385061233695
108,freeship,616.2862222098644,592.8270292833248
108,combo,-13.937182704000676,-183.9550281634688
108,flashsale,392.55155492378617,492.87441384986766
108,loyalty,-80.10856075689796,10.132060072152683
109,voucher,151.01324725573826,159.01861419307528
109,freeship,616.2198053161761,520.8264309270713
109,combo,-13.335280052821078,73.0946107040525
109,flashsale,391.98298398943507,524.3910309468762
109,loyalty,-79.87706774673637,-252.97602003928208
110,voucher,150.66944672979992,54.58088701217278
110,freeship,615.980528007676,613.9562900076637
110,combo,-17.836773156964632,-130.22025462504882
110,flashsale,390.2656679895256,494.3227387959239
110,loyalty,-81.1179413836572,-222.76640737977914
111,voucher,149.93665269901445,308.9643994056304
111,freeship,615.5316950153889,891.1558124395533
111,combo,-20.171031090010143,-1.4114020409429813
111,flashsale,389.39271706137805,344.7022007204961
111,loyalty,-82.42893557003603,-10.963621912988856
112,voucher,148.63198161142685,77.2949845316919
112,freeship,615.0778949681544,479.30543294053246
112,combo,-20.11400152217062,133.12868218160315
112,flashsale,389.4423914080606,159.96657366016805
112,loyalty,-84.54366467206805,-78.2582127457845
113,voucher,149.08050917092416,437.0831776122326
113,freeship,613.7782021020669,875.3679930846433
113,combo,-17.369910781610606,170.733375088785
113,flashsale,389.0546664550004,311.69427552978743
113,loyalty,-82.36531536807215,224.72181890138145
114,voucher,150.26803584810466,-102.42087651123637
114,freeship,613.0108841204622,626.808690974632
114,combo,-17.0207693770672,221.7967578356421
114,flashsale,390.0912638324173,390.3710118491252
114,loyalty,-83.10263515058325,-176.94189301886837
115,voucher,150.09002817787297,428.08911928179947
115,freeship,611.2326986716699,603.1172036330822
115,combo,-15.878650451095961,150.99611091147847
115,flashsale,390.42248725056504,459.6437541982066
115,loyalty,-84.54826478579182,-178.94118637341973
116,voucher,150.1626566288473,169.19996284462582
116,freeship,610.6375847456068,708.7707471673905
116,combo,-16.94537841221969,-205.43456516224714
116,flashsale,389.11225408893796,430.224546120063
116,loyalty,-87.01609326200997,-78.87053817761367
117,voucher,149.15201308557178,152.55443154931
117,freeship,611.9438607591975,607.1079566821724
117,combo,-18.072771957578908,147.7278193645786
117,flashsale,388.29418286944417,338.0763988580769
117,loyalty,-87.00052231782388,-193.98080227699234
118,voucher,150.0757955149899,244.68944555717943
118,freeship,610.7889699457894,1044.4053033751234
118,combo,-18.274717620898645,-171.83591021184452
118,flashsale,389.8937591537804,454.13267809913054
118,loyalty,-90.46577295352787,-62.525987783855314
119,voucher,151.44491712415225,407.0875199747175
119,freeship,610.359046429109,653.7412477392382
119,combo,-20.47784125728457,-17.3550194251546
119,flashsale,390.5742626647343,222.84095478072229
119,loyalty,-89.52003709239628,-197.06180260449221
120,voucher,150.77201956509666,71.24366278819939
120,freeship,609.3099280374344,845.8722006008065
120,combo,-19.008551846561694,11.182509331921409
120,flashsale,388.9438312033727,324.67523814897675
120,loyalty,-89.59711387015015,-189.90278117236994
121,voucher,149.935879927915,201.53056525812025
121,freeship,608.494377091313,611.9455184434354
121,combo,-17.900944615108433,-101.4453897340695
121,flashsale,387.2652149508258,468.54435594081366
121,loyalty,-90.55229362726995,151.4082373155622
122,voucher,151.08070730494734,-10.30457383531234
