T,ActionApplied,Q_star,TotalSpent
110,freeship,495.209062236254,712.458607947838
110,combo,325.60752239114174,370.19932831978196
110,flashsale,259.21584810534665,275.6663447059911
110,loyalty,-252.8372965948622,-195.07600186835305
111,voucher,-216.1241874067931,-313.4340993341916
111,freeship,495.209062236254,385.9942036051657
111,combo,325.60752239114174,397.4729970880808
111,flashsale,259.21584810534665,105.17112495471287
111,loyalty,-252.8372965948622,-132.0827257371025
112,voucher,-216.1241874067931,-162.35823703454867
112,freeship,495.209062236254,499.955432019882
112,combo,325.60752239114174,371.0229384303455
112,flashsale,259.21584810534665,218.43924518537725
112,loyalty,-252.8372965948622,-308.1662370549988
113,voucher,-216.1241874067931,-71.4054704337866
113,freeship,495.209062236254,519.6565698228943
113,combo,325.60752239114174,298.4426037842663
113,flashsale,259.21584810534665,290.2405139190285
113,loyalty,-252.8372965948622,-299.33170974061045
114,voucher,-216.1241874067931,-225.96590836580006
114,freeship,495.209062236254,453.1151392212067
114,combo,325.60752239114174,252.22325332177206
114,flashsale,259.21584810534665,378.0145723056091
114,loyalty,-252.8372965948622,-208.78068139097343
115,voucher,-216.1241874067931,-347.49809106527357
115,freeship,495.209062236254,427.1300694893724
115,combo,325.60752239114174,78.55527776411947
115,flashsale,259.21584810534665,184.37646650646172
115,loyalty,-252.8372965948622,-298.82226896885436
116,voucher,-216.1241874067931,-398.10432838871685
116,freeship,495.209062236254,647.3307086222626
116,combo,325.60752239114174,368.8243125420868
116,flashsale,259.21584810534665,260.9053840932824
116,loyalty,-252.8372965948622,-152.55952972420624
117,voucher,-216.1241874067931,-158.9194548601234
117,freeship,495.209062236254,602.7107724007732
117,combo,325.60752239114174,406.5687178588073
117,flashsale,259.21584810534665,82.36322571774662
117,loyalty,-252.8372965948622,-378.00700337151557
118,voucher,-216.1241874067931,-137.0381965155114
118,freeship,495.209062236254,402.0158922765387
118,combo,325.60752239114174,350.17614900187186
118,flashsale,259.21584810534665,346.29484175618535
118,loyalty,-252.8372965948622,-254.37273774160232
119,voucher,-216.1241874067931,-196.97482299770132
119,freeship,495.209062236254,561.9027464001764
119,combo,325.60752239114174,387.5600403792993
119,flashsale,259.21584810534665,341.98563945766807
119,loyalty,-252.8372965948622,-493.75626523383687
120,voucher,-216.1241874067931,-344.4472627473285
120,freeship,495.209062236254,321.54539240009956
120,combo,325.60752239114174,373.7280814100609
120,flashsale,259.21584810534665,179.9989947112088
120,loyalty,-252.8372965948622,-29.72198538010406
121,voucher,-216.1241874067931,-229.64592192218282
121,freeship,495.209062236254,581.2556731735966
121,combo,325.60752239114174,360.53778009756445
121,flashsale,259.21584810534665,277.22649040928303
121,loyalty,-252.8372965948622,-283.3181594722637
122,voucher,-216.1241874067931,-57.95550567413622
122,freeship,495.209062236254,457.4063666563645
122,combo,325.60752239114174,481.7362984124278
