T,ActionApplied,Q_star,TotalSpent
20,voucher,220.19813397472763,171.9511816473561
20,freeship,261.2276763933732,58.078762486067035
20,combo,786.5626958200512,753.1615162036832
20,flashsale,586.0745395555282,513.3216598257918
20,loyalty,348.6554630727654,416.2024358597614
21,voucher,220.19813397472763,91.85216775117371
21,freeship,261.2276763933732,329.04363821908817
21,combo,786.5626958200512,831.6982086289678
21,flashsale,586.0745395555282,668.0301603703828
21,loyalty,348.6554630727654,382.29678151299896
22,voucher,220.19813397472763,307.6083387250287
22,freeship,261.2276763933732,272.6668128528814
22,combo,786.5626958200512,600.8041768360209
22,flashsale,586.0745395555282,503.4413248969901
22,loyalty,348.6554630727654,538.2343067152709
23,voucher,220.19813397472763,107.37716065729381
23,freeship,261.2276763933732,228.59313406313
23,combo,786.5626958200512,769.2364799716221
23,flashsale,586.0745395555282,665.9448323561185
23,loyalty,348.6554630727654,347.9138559137695
24,voucher,220.19813397472763,247.40364942588457
24,freeship,261.2276763933732,274.6586442547404
24,combo,786.5626958200512,779.2844046624423
24,flashsale,586.0745395555282,536.9811147530943
24,loyalty,348.6554630727654,441.54721794817465
25,voucher,220.19813397472763,124.62314710492115
25,freeship,261.2276763933732,269.44648117693055
25,combo,786.5626958200512,843.2559631463259
25,flashsale,586.0745395555282,417.17134642287215
25,loyalty,348.6554630727654,332.8557822141922
26,voucher,220.19813397472763,204.62996395023805
26,freeship,261.2276763933732,229.1895990548154
26,combo,786.5626958200512,827.7817108261573
26,flashsale,586.0745395555282,382.37267549702733
26,loyalty,348.6554630727654,227.9494493840793
27,voucher,220.19813397472763,331.33944877737207
27,freeship,261.2276763933732,225.02711594092932
27,combo,786.5626958200512,1017.0318480933049
27,flashsale,586.0745395555282,648.0775304979725
27,loyalty,348.6554630727654,327.092441267688
28,voucher,220.19813397472763,165.48635750385918
28,freeship,261.2276763933732,286.1542903488006
28,combo,786.5626958200512,826.2608257655268
28,flashsale,586.0745395555282,538.1459699195938
28,loyalty,348.6554630727654,254.00612842535173
29,voucher,220.19813397472763,158.86213623871987
29,freeship,261.2276763933732,142.4362320925689
29,combo,786.5626958200512,692.0478714720322
29,flashsale,586.0745395555282,726.3565710444886
29,loyalty,348.6554630727654,236.97186439973956
30,voucher,220.19813397472763,90.76918889891903
30,freeship,261.2276763933732,320.6752374871527
30,combo,786.5626958200512,892.3518460695054
30,flashsale,586.0745395555282,683.660631646402
30,loyalty,348.6554630727654,458.53202519796463
31,voucher,220.19813397472763,280.70031017572836
31,freeship,261.2276763933732,400.94623294431915
31,combo,786.5626958200512,942.3847920866914
31,flashsale,586.0745395555282,755.5489011934845
31,loyalty,348.6554630727654,249.00909704513595
32,voucher,220.19813397472763,251.446861939974
32,freeship,261.2276763933732,277.1465741659946
32,combo,786.5626958200512,789.1574187029869
32,flashsale,586.0745395555282,527.0190450080538
32,loyalty,348.6554630727654,320.6791454947547
33,voucher,220.19813397472763,285.97421376311286
33,freeship,261.2276763933732,223.6907777637822
33,combo,786.5626958200512,683.8111028959089
33,flashsale,586.0745395555282,502.4484718651539
33,loyalty,348.6554630727654,290.591326542116
34,voucher,220.19813397472763,321.1888445033929
34,freeship,261.2276763933732,252.26160129418656
34,combo,786.5626958200512,756.2568843802603
34,flashsale,586.0745395555282,599.2107705637926
34,loyalty,348.6554630727654,232.13495444146088
35,voucher,220.19813397472763,86.23477684478351
35,freeship,261.2276763933732,128.24645011068125
35,combo,786.5626958200512,512.3091251054962
35,flashsale,586.0745395555282,642.7712515137944
35,loyalty,348.6554630727654,415.5132989239031
36,voucher,220.19813397472763,245.920450736227
36,freeship,261.2276763933732,276.2042231773611
36,combo,786.5626958200512,872.9694142725339
36,flashsale,586.0745395555282,456.0772502605937
36,loyalty,348.6554630727654,423.5966857069324
37,voucher,220.19813397472763,203.87113853285575
37,freeship,261.2276763933732,127.72865032111076
37,combo,786.5626958200512,857.5657635680776
37,flashsale,586.0745395555282,580.1630351246982
37,loyalty,348.6554630727654,588.5366830830562
38,voucher,220.19813397472763,311.865616891242
38,freeship,261.2276763933732,281.05333879981123
38,combo,786.5626958200512,788.3151994488697
38,flashsale,586.0745395555282,468.31377656563615
38,loyalty,348.6554630727654,375.7439440293079
39,voucher,220.19813397472763,300.02411686647594
39,freeship,261.2276763933732,159.70500594597786
39,combo,786.5626958200512,781.8047096263944
39,flashsale,586.0745395555282,637.7770565341438
39,loyalty,348.6554630727654,381.3849804446456
40,voucher,220.19813397472763,148.05738860415815
40,freeship,261.2276763933732,293.40965542512254
40,combo,786.5626958200512,786.7364188714578
40,flashsale,586.0745395555282,553.6789389954656
40,loyalty,348.6554630727654,351.5598073592853
41,voucher,220.19813397472763,191.2950603777002
41,freeship,261.2276763933732,186.75781462209108
41,combo,786.5626958200512,830.5619856258411
41,flashsale,586.0745395555282,686.9681253365918
41,loyalty,348.6554630727654,382.88220730643343
42,voucher,220.19813397472763,158.81747129425668
42,freeship,261.2276763933732,235.84707883707785
42,combo,786.5626958200512,858.7224542567697
42,flashsale,586.0745395555282,615.6400593856572
42,loyalty,348.6554630727654,313.16454189289186
43,voucher,220.19813397472763,305.0227566134499
43,freeship,261.2276763933732,324.4988698258164
43,combo,786.5626958200512,664.9621802597495
43,flashsale,586.0745395555282,507.6481901749089
43,loyalty,348.6554630727654,338.49596716011337
44,voucher,220.19813397472763,154.27856536401254
44,freeship,261.2276763933732,402.1154120885426
44,combo,786.5626958200512,756.1225264256738
44,flashsale,586.0745395555282,710.2359661499937
44,loyalty,348.6554630727654,388.9768149595872
45,voucher,220.19813397472763,270.42303743783987
45,freeship,261.2276763933732,235.6214141262927
45,combo,786.5626958200512,685.4991780400136
45,flashsale,586.0745395555282,767.9500414262474
45,loyalty,348.6554630727654,360.2457965207422
46,voucher,220.19813397472763,152.31849203978578
46,freeship,261.2276763933732,318.0320373737127
46,combo,786.5626958200512,763.5913458217692
46,flashsale,586.0745395555282,739.6955147319558
46,loyalty,348.6554630727654,271.3400150630081
47,voucher,220.19813397472763,85.99253537992143
47,freeship,261.2276763933732,232.6583876109129
47,combo,786.5626958200512,885.5380267655931
47,flashsale,586.0745395555282,474.9698637282688
47,loyalty,348.6554630727654,407.55355413236094
48,voucher,220.19813397472763,216.20633935869662
48,freeship,261.2276763933732,280.50136036683386
48,combo,786.5626958200512,897.0427295435544
48,flashsale,586.0745395555282,552.3938988570563
48,loyalty,348.6554630727654,400.50236954773817
49,voucher,220.19813397472763,27.366523622679495
49,freeship,261.2276763933732,309.98752250971177
49,combo,786.5626958200512,809.2729139973236
49,flashsale,586.0745395555282,414.2051328221544
49,loyalty,348.6554630727654,345.00290302998303
50,voucher,220.19813397472763,400.5356464747733
50,freeship,261.2276763933732,281.01826339496506
50,combo,786.5626958200512,822.9712236648967
50,flashsale,586.0745395555282,616.3782309260655
50,loyalty,348.6554630727654,370.19910567167943
51,voucher,220.19813397472763,238.0429878309193
51,freeship,261.2276763933732,284.5112546540499
51,combo,786.5626958200512,794.3790731772344
51,flashsale,586.0745395555282,712.5838295652884
51,loyalty,348.6554630727654,229.99475623928367
52,voucher,220.19813397472763,237.86171502932396
52,freeship,261.2276763933732,202.72242859929452
52,combo,786.5626958200512,613.945567795487
52,flashsale,586.0745395555282,773.2008702878804
52,loyalty,348.6554630727654,260.6375980788755
53,voucher,220.19813397472763,251.1605686559254
53,freeship,261.2276763933732,189.58496380219128
53,combo,786.5626958200512,571.6943686292456
53,flashsale,586.0745395555282,568.8006483380464
53,loyalty,348.6554630727654,283.2299397384527
54,voucher,220.19813397472763,242.84295476736875
54,freeship,261.2276763933732,200.8068417356581
54,combo,786.5626958200512,693.7254591927151
54,flashsale,586.0745395555282,755.2799421898387
54,loyalty,348.6554630727654,240.44408889819755
55,voucher,220.19813397472763,37.81977639714833
55,freeship,261.2276763933732,205.8339293881116
55,combo,786.5626958200512,793.116835279404
55,flashsale,586.0745395555282,501.899339606235
55,loyalty,348.6554630727654,345.2073161126291
56,voucher,220.19813397472763,309.24972084310673
56,freeship,261.2276763933732,405.0336572119889
56,combo,786.5626958200512,698.7073526518343
56,flashsale,586.0745395555282,626.528154178723
56,loyalty,348.6554630727654,418.8315618356402
57,voucher,220.19813397472763,88.08478270517543
57,freeship,261.2276763933732,375.4523066550796
57,combo,786.5626958200512,614.4293806199377
57,flashsale,586.0745395555282,619.272125535949
57,loyalty,348.6554630727654,516.0101161253708
58,voucher,220.19813397472763,192.5036776917037
58,freeship,261.2276763933732,447.7755942719586
58,combo,786.5626958200512,759.6877239685385
58,flashsale,586.0745395555282,643.7282520329586
58,loyalty,348.6554630727654,366.4402976735604
59,voucher,220.19813397472763,344.3681992341476
59,freeship,261.2276763933732,264.1307612328037
59,combo,786.5626958200512,781.0388590454522
59,flashsale,586.0745395555282,528.3231929808996
59,loyalty,348.6554630727654,458.3008602004469
60,voucher,220.19813397472763,197.53630516955667
60,freeship,261.2276763933732,352.4788564728968
60,combo,786.5626958200512,670.655427560702
60,flashsale,586.0745395555282,496.4428183320412
60,loyalty,348.6554630727654,300.736969756367
61,voucher,220.19813397472763,309.9276588729786
61,freeship,261.2276763933732,308.11679517547395
61,combo,786.5626958200512,884.6054637084757
61,flashsale,586.0745395555282,586.1445652324788
61,loyalty,348.6554630727654,408.4194141243036
62,voucher,220.19813397472763,184.52732746360317
62,freeship,261.2276763933732,232.37726174390778
62,combo,786.5626958200512,860.1328514546474
62,flashsale,586.0745395555282,449.79210688023034
62,loyalty,348.6554630727654,475.38922710966335
63,voucher,220.19813397472763,411.42740351102805
63,freeship,261.2276763933732,193.3065272509831
63,combo,786.5626958200512,871.0804655601207
63,flashsale,586.0745395555282,608.4201656847584
63,loyalty,348.6554630727654,508.98017730737854
64,voucher,220.19813397472763,215.4293808718521
64,freeship,261.2276763933732,257.02531126020034
64,combo,786.5626958200512,987.5903143672098
64,flashsale,586.0745395555282,530.1374395829642
64,loyalty,348.6554630727654,232.75951773782035
65,voucher,220.19813397472763,239.5052717337727
65,freeship,261.2276763933732,344.99466430683816
65,combo,786.5626958200512,683.5002373184934
65,flashsale,586.0745395555282,515.1782346621962
65,loyalty,348.6554630727654,492.1428467886624
66,voucher,220.19813397472763,313.44344302742553
66,freeship,261.2276763933732,405.2859710891507
66,combo,786.5626958200512,743.9171716994019
66,flashsale,586.0745395555282,560.8698264922376
66,loyalty,348.6554630727654,333.6925108293343
67,voucher,220.19813397472763,291.4110798248402
67,freeship,261.2276763933732,376.5072287149527
67,combo,786.5626958200512,931.5209048882714
67,flashsale,586.0745395555282,622.8420835972688
67,loyalty,348.6554630727654,410.1469413940689
68,voucher,220.19813397472763,244.56382096236013
68,freeship,261.2276763933732,451.4610279847202
68,combo,786.5626958200512,707.2791087653966
68,flashsale,586.0745395555282,635.7522418366927
68,loyalty,348.6554630727654,486.419118587443
69,voucher,220.19813397472763,159.1312989807576
69,freeship,261.2276763933732,299.626003378854
69,combo,786.5626958200512,931.2222545031406
69,flashsale,586.0745395555282,465.0585069567871
69,loyalty,348.6554630727654,394.0506953434814
70,voucher,220.19813397472763,242.38480037983203
70,freeship,261.2276763933732,159.52661115828658
70,combo,786.5626958200512,648.7877712260433
70,flashsale,586.0745395555282,740.3069491743934
70,loyalty,348.6554630727654,452.66399787710924
71,voucher,220.19813397472763,167.58106876643447
71,freeship,261.2276763933732,336.93801314903476
71,combo,786.5626958200512,695.6909496564472
71,flashsale,586.0745395555282,369.8442728993872
71,loyalty,348.6554630727654,146.06713808150744
72,voucher,220.19813397472763,365.9684258484816
72,freeship,261.2276763933732,472.26232749711255
72,combo,786.5626958200512,763.9594498644306
72,flashsale,586.0745395555282,624.3265414890017
72,loyalty,348.6554630727654,284.5568086726164
73,voucher,220.19813397472763,156.7704558961459
73,freeship,261.2276763933732,328.87536017661296
73,combo,786.5626958200512,744.7067707746606
73,flashsale,586.0745395555282,699.8797584074114
73,loyalty,348.6554630727654,198.0983290281186
74,voucher,220.19813397472763,120.84008687363944
74,freeship,261.2276763933732,337.83090818595053
74,combo,786.5626958200512,791.2265004467404
74,flashsale,586.0745395555282,696.583617853639
74,loyalty,348.6554630727654,376.41519601891235
75,voucher,220.19813397472763,194.9160087517583
75,freeship,261.2276763933732,307.4463045229606
75,combo,786.5626958200512,932.3345378146737
75,flashsale,586.0745395555282,598.1806295471272
75,loyalty,348.6554630727654,323.40118564563244
76,voucher,220.19813397472763,440.97003310606544
76,freeship,261.2276763933732,287.7559549176626
76,combo,786.5626958200512,844.614209992304
76,flashsale,586.0745395555282,650.3823401460622
76,loyalty,348.6554630727654,504.0229577569668
77,voucher,220.19813397472763,158.33964243134733
77,freeship,261.2276763933732,315.33776386764333
77,combo,786.5626958200512,868.295696652415
77,flashsale,586.0745395555282,605.9316689261505
77,loyalty,348.6554630727654,356.2852054427154
78,voucher,220.19813397472763,119.27500367947967
78,freeship,261.2276763933732,225.57771573618214
78,combo,786.5626958200512,838.78346705541
78,flashsale,586.0745395555282,625.0514906848817
78,loyalty,348.6554630727654,282.3285921268974
79,voucher,220.19813397472763,279.4450850454099
79,freeship,261.2276763933732,335.7119431020903
79,combo,786.5626958200512,482.0292521686533
79,flashsale,586.0745395555282,535.7256693621698
79,loyalty,348.6554630727654,215.27841270765643
80,voucher,220.19813397472763,263.498917269063
80,freeship,261.2276763933732,271.8984012502336
80,combo,786.5626958200512,702.381611978689
80,flashsale,586.0745395555282,543.0259266530728
80,loyalty,348.6554630727654,440.42206753544474
81,voucher,220.19813397472763,322.3291052194276
81,freeship,261.2276763933732,273.52986487635366
81,combo,786.5626958200512,774.3693200912563
81,flashsale,586.0745395555282,591.5378826962205
81,loyalty,348.6554630727654,322.13855511906075
82,voucher,220.19813397472763,115.23010383465353
82,freeship,261.2276763933732,237.58672258829492
82,combo,786.5626958200512,882.687511204306
82,flashsale,586.0745395555282,671.4052629651618
82,loyalty,348.6554630727654,369.9201841554744
83,voucher,220.19813397472763,19.407409820989955
83,freeship,261.2276763933732,142.2147607345337
83,combo,786.5626958200512,740.5330879429084
83,flashsale,586.0745395555282,528.9272375544244
83,loyalty,348.6554630727654,242.29453314527578
84,voucher,220.19813397472763,92.96372614804183
84,freeship,261.2276763933732,254.08728100667284
84,combo,786.5626958200512,810.8400584657676
84,flashsale,586.0745395555282,678.8307630410543
84,loyalty,348.6554630727654,255.68432816657952
85,voucher,220.19813397472763,167.42051710541855
85,freeship,261.2276763933732,261.42461058550964
85,combo,786.5626958200512,713.180216390841
85,flashsale,586.0745395555282,660.2809036744889
85,loyalty,348.6554630727654,338.15556122537254
86,voucher,220.19813397472763,279.25486335530593
86,freeship,261.2276763933732,325.1984766361925
86,combo,786.5626958200512,741.3508161876025
86,flashsale,586.0745395555282,555.5220262432435
86,loyalty,348.6554630727654,319.65446526617075
87,voucher,220.19813397472763,259.38643926520564
87,freeship,261.2276763933732,125.81392792680589
87,combo,786.5626958200512,763.8287180000962
87,flashsale,586.0745395555282,637.4668096173224
87,loyalty,348.6554630727654,330.0058348279973
88,voucher,220.19813397472763,291.17928859474506
88,freeship,261.2276763933732,335.9725791167971
88,combo,786.5626958200512,828.5345103395687
88,flashsale,586.0745395555282,320.19867653477695
88,loyalty,348.6554630727654,372.7741103381955
89,voucher,220.19813397472763,139.96595264101325
89,freeship,261.2276763933732,137.95996360886016
89,combo,786.5626958200512,877.0343379799575
89,flashsale,586.0745395555282,602.0729336540998
89,loyalty,348.6554630727654,321.9598797853422
90,voucher,220.19813397472763,368.8575587619351
90,freeship,261.2276763933732,397.22622816372734
90,combo,786.5626958200512,838.8440602346668
90,flashsale,586.0745395555282,515.3964161280703
90,loyalty,348.6554630727654,219.95879856805962
91,voucher,220.19813397472763,428.7414766755288
91,freeship,261.2276763933732,163.89398789575102
91,combo,786.5626958200512,829.3977659031543
91,flashsale,586.0745395555282,603.8482408143825
91,loyalty,348.6554630727654,251.2587064884941
92,voucher,220.19813397472763,207.32118056109704
92,freeship,261.2276763933732,278.2362424658002
92,combo,786.5626958200512,447.6857306448973
92,flashsale,586.0745395555282,703.3181445811556
92,loyalty,348.6554630727654,537.1002395976188
93,voucher,220.19813397472763,192.8503084236944
93,freeship,261.2276763933732,306.1560470725605
93,combo,786.5626958200512,807.1384240875446
93,flashsale,586.0745395555282,611.5078546985055
93,loyalty,348.6554630727654,341.52341411985185
94,voucher,220.19813397472763,309.6022065118136
94,freeship,261.2276763933732,219.32742811121477
94,combo,786.5626958200512,946.9559265052926
94,flashsale,586.0745395555282,556.0294182103046
94,loyalty,348.6554630727654,425.15040118549655
95,voucher,220.19813397472763,396.1369037550677
95,freeship,261.2276763933732,363.93018660619913
95,combo,786.5626958200512,808.9784304898901
95,flashsale,586.0745395555282,599.3533096790125
95,loyalty,348.6554630727654,256.7629078333139
96,voucher,220.19813397472763,338.2831338372425
96,freeship,261.2276763933732,166.71641835802438
96,combo,786.5626958200512,781.0619708633292
96,flashsale,586.0745395555282,478.777020969623
96,loyalty,348.6554630727654,560.5998225809528
97,voucher,220.19813397472763,209.2197424770526
97,freeship,261.2276763933732,293.63253018670457
97,combo,786.5626958200512,950.4085012279222
97,flashsale,586.0745395555282,579.4119864513082
97,loyalty,348.6554630727654,481.9910299208731
98,voucher,220.19813397472763,165.38981609140637
98,freeship,261.2276763933732,335.77581519986086
98,combo,786.5626958200512,726.3883481309671
98,flashsale,586.0745395555282,451.0918713511297
98,loyalty,348.6554630727654,334.58781912866954
99,voucher,220.19813397472763,331.02462183444766
99,freeship,261.2276763933732,311.13091419370727
99,combo,786.5626958200512,638.5014858871423
99,flashsale,586.0745395555282,600.0750201172625
99,loyalty,348.6554630727654,256.87975982272116
100,voucher,220.19813397472763,155.85360695601526
100,freeship,261.2276763933732,318.8513060675163
100,combo,786.5626958200512,739.6124633708325
100,flashsale,586.0745395555282,665.5847550072368
100,loyalty,348.6554630727654,322.42654738201236
101,voucher,220.19813397472763,231.8561170665614
101,freeship,261.2276763933732,466.9654901036008
101,combo,786.5626958200512,828.029820406202
101,flashsale,586.0745395555282,587.1122037757643
101,loyalty,348.6554630727654,308.91891429616595
102,voucher,220.19813397472763,87.09190498125619
102,freeship,261.2276763933732,0.8422200518508589
102,combo,786.5626958200512,795.1901552141042
102,flashsale,586.0745395555282,435.47697358057513
102,loyalty,348.6554630727654,318.82734982787827
103,voucher,220.19813397472763,271.87991633015145
103,freeship,261.2276763933732,273.9931831101468
103,combo,786.5626958200512,775.7145882320239
103,flashsale,586.0745395555282,700.0062902748967
103,loyalty,348.6554630727654,468.96957692983165
104,voucher,220.19813397472763,163.55606607752415
104,freeship,261.2276763933732,204.38539263266944
104,combo,786.5626958200512,628.2804698944774
104,flashsale,586.0745395555282,508.3171051177073
104,loyalty,348.6554630727654,336.78159269063406
105,voucher,220.19813397472763,196.61753549004447
105,freeship,261.2276763933732,147.4991272589759
105,combo,786.5626958200512,648.3378694103736
105,flashsale,586.0745395555282,569.2090017554357
105,loyalty,348.6554630727654,432.9488693782299
106,voucher,220.19813397472763,169.41815712349796
106,freeship,261.2276763933732,68.19907791156936
106,combo,786.5626958200512,799.327590110288
106,flashsale,586.0745395555282,525.106413096688
106,loyalty,348.6554630727654,428.0508579324238
107,voucher,220.19813397472763,322.66219037270747
107,freeship,261.2276763933732,460.1853237317853
107,combo,786.5626958200512,722.4935283560296
107,flashsale,586.0745395555282,654.1940718508696
107,loyalty,348.6554630727654,324.1458102147065
108,voucher,220.19813397472763,252.31151073075685
108,freeship,261.2276763933732,275.6814620955593
108,combo,786.5626958200512,808.3527953824458
108,flashsale,586.0745395555282,529.0932088206437
108,loyalty,348.6554630727654,243.0588846104913
109,voucher,220.19813397472763,175.74950734357532
109,freeship,261.2276763933732,260.0293190622167
109,combo,786.5626958200512,718.385096383581
109,flashsale,586.0745395555282,628.9179589186425
109,loyalty,348.6554630727654,240.87554761301317
110,voucher,220.19813397472763,-2.9019258569931026
110,freeship,261.2276763933732,443.26021101383935
110,combo,786.5626958200512,768.8440013527198
110,flashsale,586.0745395555282,405.5668306332178
110,loyalty,348.6554630727654,485.2986267157345
111,voucher,220.19813397472763,238.41757919529317
111,freeship,261.2276763933732,198.19844165218524
111,combo,786.5626958200512,768.2076442109416
111,flashsale,586.0745395555282,658.4446483405254
111,loyalty,348.6554630727654,390.16900668140454
112,voucher,220.19813397472763,216.99811304034068
112,freeship,261.2276763933732,198.95446270092378
112,combo,786.5626958200512,878.3732362844858
112,flashsale,586.0745395555282,517.9244072386786
112,loyalty,348.6554630727654,453.7961099007589
113,voucher,220.19813397472763,315.0987479712328
113,freeship,261.2276763933732,287.3171403662107
113,combo,786.5626958200512,928.6727697495356
113,flashsale,586.0745395555282,608.632229019987
113,loyalty,348.6554630727654,294.4489190913786
114,voucher,220.19813397472763,226.47567676907494
114,freeship,261.2276763933732,145.75808226813933
114,combo,786.5626958200512,850.3678709970686
114,flashsale,586.0745395555282,742.6054349311296
114,loyalty,348.6554630727654,417.34957893120463
115,voucher,220.19813397472763,37.161650384796104
115,freeship,261.2276763933732,292.0313245025002
115,combo,786.5626958200512,948.2671555278768
115,flashsale,586.0745395555282,813.4857538956825
115,loyalty,348.6554630727654,499.0355293154837
116,voucher,220.19813397472763,203.95041516784744
116,freeship,261.2276763933732,350.77878970278755
116,combo,786.5626958200512,1128.7446208021368
116,flashsale,586.0745395555282,581.7256156329937
116,loyalty,348.6554630727654,423.3768741307038
117,voucher,220.19813397472763,198.35498672560416
117,freeship,261.2276763933732,186.9078889684717
117,combo,786.5626958200512,861.5556533612537
117,flashsale,586.0745395555282,524.776011402619
117,loyalty,348.6554630727654,288.1190316795681
118,voucher,220.19813397472763,132.3826967927042
118,freeship,261.2276763933732,383.98198643077325
118,combo,786.5626958200512,739.3907793484357
118,flashsale,586.0745395555282,504.33401803255117
118,loyalty,348.6554630727654,236.32637266437456
119,voucher,220.19813397472763,133.9282027253421
119,freeship,261.2276763933732,130.17387443807536
119,combo,786.5626958200512,666.1431462542167
119,flashsale,586.0745395555282,538.8480667338172
119,loyalty,348.6554630727654,259.9097283150662
120,voucher,220.19813397472763,358.25563477280855
120,freeship,261.2276763933732,268.5287459151013
120,combo,786.5626958200512,919.8501688866273
120,flashsale,586.0745395555282,589.958082849164
120,loyalty,348.6554630727654,164.5985261348756
121,voucher,220.19813397472763,61.92347083423485
121,freeship,261.2276763933732,261.91471241888604
121,combo,786.5626958200512,865.2028530549943
121,flashsale,586.0745395555282,587.9076565499413
121,loyalty,348.6554630727654,439.4129109154682
122,voucher,220.19813397472763,96.53733160113316
122,freeship,261.2276763933732,275.9250282979268
122,combo,786.5626958200512,840.1645939942928
122,flashsale,586.0745395555282,412.7806174019974
122,loyalty,348.6554630727654,450.946958567917
123,voucher,220.19813397472763,126.56069549059218
123,freeship,261.2276763933732,183.26718828363215
123,combo,786.5626958200512,907.9634678036632
123,flashsale,586.0745395555282,644.4631201097834
123,loyalty,348.6554630727654,417.07543732241356
124,voucher,220.19813397472763,306.94341552119613
124,freeship,261.2276763933732,184.7919421407967
124,combo,786.5626958200512,766.7724040236822
124,flashsale,586.0745395555282,738.9155006378174
124,loyalty,348.6554630727654,317.43453003697607
125,voucher,220.19813397472763,262.1122435501358
125,freeship,261.2276763933732,355.92453627300836
125,combo,786.5626958200512,643.9150639541753
125,flashsale,586.0745395555282,551.1944484784885
125,loyalty,348.6554630727654,460.6099117512587
